measured_at,total_consumption_kwh,temperature_c,irradiation_w_m2,area_m2,installed_power_kw,solar_capacity_kw,battery_capacity_kwh,hour,day_of_week,month,day_of_year,is_weekend,is_working_hour,tariff_zone,tariff_zone_code,hdd_18,cdd_22,hour_sin,hour_cos,month_sin,month_cos,lag_1h,lag_24h,lag_168h,rolling_24h_mean,rolling_24h_std,kwh_per_m2,object_name
2025-02-05 06:00:00,78.4404,-5.46,1.83,5200.0,350.0,140.0,110.0,6,2,2,36,0,0,night,0,23.46,0.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,56.370599999999996,72.2043,71.2833,85.71721666666666,21.650170670673212,0.015084692307692308,University
2025-02-05 07:00:00,68.845,-4.71,27.89,5200.0,350.0,140.0,110.0,7,2,2,36,0,0,half_peak,1,22.71,0.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,78.4404,74.9434,68.1252,85.97705416666668,21.517960387949795,0.013239423076923077,University
2025-02-05 08:00:00,110.4303,-2.53,127.41,5200.0,350.0,140.0,110.0,8,2,2,36,0,1,peak,2,20.53,0.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,68.845,103.14789999999999,113.3899,85.72295416666667,21.689244374333335,0.021236596153846155,University
2025-02-05 09:00:00,111.8761,0.22,174.47,5200.0,350.0,140.0,110.0,9,2,2,36,0,1,peak,2,17.78,0.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,110.4303,109.3458,104.2461,86.0263875,21.992440275364906,0.021514634615384613,University
2025-02-05 10:00:00,101.264,-2.4,167.24,5200.0,350.0,140.0,110.0,10,2,2,36,0,1,peak,2,20.4,0.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,111.8761,110.3306,115.7002,86.13181666666667,22.114815752531356,0.019473846153846154,University
2025-02-05 11:00:00,113.3479,1.24,207.24,5200.0,350.0,140.0,110.0,11,2,2,36,0,1,half_peak,1,16.76,0.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,101.264,106.2771,109.0867,85.75404166666665,21.758030467011693,0.021797673076923076,University
2025-02-05 12:00:00,108.6373,-0.8,197.01,5200.0,350.0,140.0,110.0,12,2,2,36,0,1,half_peak,1,18.8,0.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,113.3479,107.4387,111.5197,86.04865833333332,22.09329564283405,0.02089178846153846,University
2025-02-05 13:00:00,100.4234,0.43,210.89,5200.0,350.0,140.0,110.0,13,2,2,36,0,1,half_peak,1,17.57,0.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,108.6373,106.85979999999999,104.7225,86.09859999999999,22.14504397796695,0.019312192307692308,University
2025-02-05 14:00:00,115.4602,-1.42,186.52,5200.0,350.0,140.0,110.0,14,2,2,36,0,1,half_peak,1,19.42,0.0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,100.4234,115.7492,105.3466,85.83041666666666,21.920523149574183,0.022203884615384615,University
2025-02-05 15:00:00,106.44800000000001,1.41,137.93,5200.0,350.0,140.0,110.0,15,2,2,36,0,1,half_peak,1,16.59,0.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,115.4602,109.9422,108.8992,85.818375,21.903445919748588,0.020470769230769233,University
2025-02-05 16:00:00,109.1777,-0.27,96.65,5200.0,350.0,140.0,110.0,16,2,2,36,0,1,half_peak,1,18.27,0.0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,106.44800000000001,101.5068,103.9827,85.67278333333333,21.747179188668614,0.02099571153846154,University
2025-02-05 17:00:00,107.7655,-1.25,68.55,5200.0,350.0,140.0,110.0,17,2,2,36,0,1,half_peak,1,19.25,0.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,109.1777,101.6207,106.8091,85.99240416666667,22.04435124877914,0.020724134615384616,University
2025-02-05 18:00:00,82.2993,-2.07,1.07,5200.0,350.0,140.0,110.0,18,2,2,36,0,0,half_peak,1,20.07,0.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,107.7655,83.6163,84.4962,86.24843750000001,22.268304149929186,0.01582678846153846,University
2025-02-05 19:00:00,81.0343,-1.79,0.0,5200.0,350.0,140.0,110.0,19,2,2,36,0,0,half_peak,1,19.79,0.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,82.2993,82.9847,91.2311,86.1935625,22.276693584391825,0.01558351923076923,University
2025-02-05 20:00:00,86.4622,-2.76,0.32,5200.0,350.0,140.0,110.0,20,2,2,36,0,0,peak,2,20.759999999999998,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,81.0343,92.5635,86.7018,86.11229583333333,22.292460668117158,0.016627346153846152,University
2025-02-05 21:00:00,89.8611,-5.38,0.0,5200.0,350.0,140.0,110.0,21,2,2,36,0,0,peak,2,23.38,0.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,86.4622,92.3246,87.2839,85.858075,22.25044286893407,0.017280980769230767,University
2025-02-05 22:00:00,79.3897,-7.84,0.0,5200.0,350.0,140.0,110.0,22,2,2,36,0,0,half_peak,1,25.84,0.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,89.8611,73.8489,78.933,85.75542916666666,22.224982199268716,0.015267250000000001,University
2025-02-05 23:00:00,79.6075,-8.34,10.79,5200.0,350.0,140.0,110.0,23,2,2,36,0,0,night,0,26.34,0.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,79.3897,76.9464,77.5748,85.98629583333333,22.124474016277578,0.015309134615384615,University
2025-02-06 00:00:00,51.3524,-5.81,26.15,5200.0,350.0,140.0,110.0,0,3,2,37,0,0,night,0,23.81,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,79.6075,57.3027,52.1717,86.097175,22.08383071732631,0.00987546153846154,University
2025-02-06 01:00:00,52.8663,-8.88,0.0,5200.0,350.0,140.0,110.0,1,3,2,37,0,0,night,0,26.880000000000003,0.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,51.3524,51.6891,51.6927,85.84924583333333,22.451494253399257,0.010166596153846155,University
2025-02-06 02:00:00,55.2594,-7.11,27.53,5200.0,350.0,140.0,110.0,2,3,2,37,0,0,night,0,25.11,0.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,52.8663,54.2018,51.3997,85.89829583333334,22.374774303131463,0.010626807692307692,University
2025-02-06 03:00:00,59.4823,-8.01,12.96,5200.0,350.0,140.0,110.0,3,3,2,37,0,0,night,0,26.009999999999998,0.0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,55.2594,59.5934,50.6347,85.9423625,22.310583920930526,0.011438903846153847,University
2025-02-06 04:00:00,56.5224,-4.38,0.0,5200.0,350.0,140.0,110.0,4,3,2,37,0,0,night,0,22.38,0.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,59.4823,56.4047,52.7247,85.93773333333333,22.316299493491112,0.010869692307692308,University
2025-02-06 05:00:00,57.0281,-6.4,3.02,5200.0,350.0,140.0,110.0,5,3,2,37,0,0,night,0,24.4,0.0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,56.5224,56.370599999999996,52.4338,85.94263749999999,22.309539128535718,0.010966942307692308,University
2025-02-06 06:00:00,73.2861,-3.73,0.0,5200.0,350.0,140.0,110.0,6,3,2,37,0,0,night,0,21.73,0.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,57.0281,78.4404,78.0777,85.97003333333333,22.272018314188312,0.01409348076923077,University
2025-02-06 07:00:00,73.1963,-2.78,72.17,5200.0,350.0,140.0,110.0,7,3,2,37,0,0,half_peak,1,20.78,0.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,73.2861,68.845,71.7398,85.75527083333333,22.372405588163502,0.014076211538461537,University
2025-02-06 08:00:00,107.3836,-2.3,82.77,5200.0,350.0,140.0,110.0,8,3,2,37,0,1,peak,2,20.3,0.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,73.1963,110.4303,103.9457,85.936575,22.246685939165697,0.020650692307692307,University
2025-02-06 09:00:00,106.8947,-1.56,170.31,5200.0,350.0,140.0,110.0,9,3,2,37,0,1,peak,2,19.56,0.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,107.3836,111.8761,105.6131,85.80962916666665,22.109108257290565,0.020556673076923077,University
2025-02-06 10:00:00,114.7255,-1.11,163.05,5200.0,350.0,140.0,110.0,10,3,2,37,0,1,peak,2,19.11,0.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,106.8947,101.264,111.4089,85.60207083333334,21.875911649783088,0.022062596153846155,University
2025-02-06 11:00:00,101.1926,-0.63,227.52,5200.0,350.0,140.0,110.0,11,3,2,37,0,1,half_peak,1,18.63,0.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,114.7255,113.3479,103.7769,86.16296666666666,22.459726607625452,0.019460115384615385,University
2025-02-06 12:00:00,107.44,-0.61,194.63,5200.0,350.0,140.0,110.0,12,3,2,37,0,1,half_peak,1,18.61,0.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,101.1926,108.6373,110.3795,85.65649583333334,21.9513467117125,0.02066153846153846,University
2025-02-06 13:00:00,110.6394,-0.66,188.95,5200.0,350.0,140.0,110.0,13,3,2,37,0,1,half_peak,1,18.66,0.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,107.44,100.4234,114.9357,85.60660833333334,21.898144928239734,0.021276807692307692,University
2025-02-06 14:00:00,104.2846,0.1,204.98,5200.0,350.0,140.0,110.0,14,3,2,37,0,1,half_peak,1,17.9,0.0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,110.6394,115.4602,111.7443,86.03227499999998,22.29439002600262,0.02005473076923077,University
2025-02-06 15:00:00,103.7528,1.86,132.75,5200.0,350.0,140.0,110.0,15,3,2,37,0,1,half_peak,1,16.14,0.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,104.2846,106.44800000000001,112.47070000000001,85.566625,21.763408353277867,0.019952461538461537,University
2025-02-06 16:00:00,106.2255,0.13,75.18,5200.0,350.0,140.0,110.0,16,3,2,37,0,1,half_peak,1,17.87,0.0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,103.7528,109.1777,102.9079,85.454325,21.657671761300207,0.020427980769230768,University
2025-02-06 17:00:00,101.8227,0.72,65.79,5200.0,350.0,140.0,110.0,17,3,2,37,0,1,half_peak,1,17.28,0.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,106.2255,107.7655,111.2035,85.33131666666667,21.52505032570333,0.019581288461538462,University
2025-02-06 18:00:00,94.185,-3.92,20.29,5200.0,350.0,140.0,110.0,18,3,2,37,0,0,half_peak,1,21.92,0.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,101.8227,82.2993,93.3547,85.0837,21.2886383365278,0.0181125,University
2025-02-06 19:00:00,91.1292,-4.14,24.97,5200.0,350.0,140.0,110.0,19,3,2,37,0,0,half_peak,1,22.14,0.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,94.185,81.0343,88.8761,85.5789375,21.359180232922064,0.017524846153846155,University
2025-02-06 20:00:00,91.5319,-3.63,0.0,5200.0,350.0,140.0,110.0,20,3,2,37,0,0,peak,2,21.63,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,91.1292,86.4622,86.2422,85.99955833333333,21.36518999770869,0.01760228846153846,University
2025-02-06 21:00:00,89.9492,-6.45,0.0,5200.0,350.0,140.0,110.0,21,3,2,37,0,0,peak,2,24.45,0.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,91.5319,89.8611,89.7612,86.21079583333334,21.395004252242234,0.01729792307692308,University
2025-02-06 22:00:00,71.2352,-8.04,0.0,5200.0,350.0,140.0,110.0,22,3,2,37,0,0,half_peak,1,26.04,0.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,89.9492,79.3897,71.6382,86.21446666666667,21.395665328705583,0.013699076923076925,University
2025-02-06 23:00:00,76.8253,-5.3,0.32,5200.0,350.0,140.0,110.0,23,3,2,37,0,0,night,0,23.3,0.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,71.2352,79.6075,67.2205,85.87469583333335,21.572772402800446,0.014774096153846153,University
2025-02-07 00:00:00,56.1696,-5.8,0.0,5200.0,350.0,140.0,110.0,0,4,2,38,0,0,night,0,23.8,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,76.8253,51.3524,58.730199999999996,85.75877083333334,21.615347813321314,0.010801846153846155,University
2025-02-07 01:00:00,50.9966,-6.92,0.0,5200.0,350.0,140.0,110.0,1,4,2,38,0,0,night,0,24.92,0.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,56.1696,52.8663,51.9365,85.95948750000001,21.302060310077707,0.009807038461538463,University
2025-02-07 02:00:00,57.1779,-6.93,6.91,5200.0,350.0,140.0,110.0,2,4,2,38,0,0,night,0,24.93,0.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,50.9966,55.2594,58.7765,85.88158333333332,21.43137437562997,0.01099575,University
2025-02-07 03:00:00,55.5691,-5.27,7.61,5200.0,350.0,140.0,110.0,3,4,2,38,0,0,night,0,23.27,0.0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,57.1779,59.4823,53.2515,85.96152083333334,21.315454222291244,0.010686365384615384,University
2025-02-07 04:00:00,51.8701,-5.91,26.97,5200.0,350.0,140.0,110.0,4,4,2,38,0,0,night,0,23.91,0.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,55.5691,56.5224,56.4085,85.79847083333334,21.540588180849227,0.009975019230769232,University
2025-02-07 05:00:00,58.4918,-4.94,0.0,5200.0,350.0,140.0,110.0,5,4,2,38,0,0,night,0,22.94,0.0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,51.8701,57.0281,57.4174,85.604625,21.83443012673678,0.011248423076923076,University
2025-02-07 06:00:00,73.9195,-4.84,12.46,5200.0,350.0,140.0,110.0,6,4,2,38,0,0,night,0,22.84,0.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,58.4918,73.2861,70.7454,85.6656125,21.753032799115736,0.014215288461538461,University
2025-02-07 07:00:00,68.0371,-5.07,63.18,5200.0,350.0,140.0,110.0,7,4,2,38,0,0,half_peak,1,23.07,0.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,73.9195,73.1963,70.0825,85.69200416666666,21.737739312590872,0.013084057692307692,University
2025-02-07 08:00:00,99.00450000000001,-2.73,94.47,5200.0,350.0,140.0,110.0,8,4,2,38,0,1,peak,2,20.73,0.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,68.0371,107.3836,110.0374,85.4770375,21.891648300502258,0.019039326923076926,University
2025-02-07 09:00:00,108.633,-0.24,180.55,5200.0,350.0,140.0,110.0,9,4,2,38,0,1,peak,2,18.24,0.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,99.00450000000001,106.8947,109.8283,85.12790833333334,21.59185381323485,0.02089096153846154,University
2025-02-07 10:00:00,101.1938,-1.21,202.66,5200.0,350.0,140.0,110.0,10,4,2,38,0,1,peak,2,19.21,0.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,108.633,114.7255,108.7719,85.2003375,21.67081556449306,0.019460346153846154,University
2025-02-07 11:00:00,110.8125,1.77,198.88,5200.0,350.0,140.0,110.0,11,4,2,38,0,1,half_peak,1,16.23,0.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,101.1938,101.1926,103.5981,84.63651666666667,21.035977312186933,0.021310096153846155,University
2025-02-07 12:00:00,111.2897,-0.22,215.54,5200.0,350.0,140.0,110.0,12,4,2,38,0,1,half_peak,1,18.22,0.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,110.8125,107.44,111.417,85.03734583333333,21.452684159249316,0.021401865384615384,University
2025-02-07 13:00:00,111.5281,2.67,201.63,5200.0,350.0,140.0,110.0,13,4,2,38,0,1,half_peak,1,15.33,0.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,111.2897,110.6394,110.7389,85.19775,21.641039719557867,0.021447711538461537,University
2025-02-07 14:00:00,99.2491,2.07,180.29,5200.0,350.0,140.0,110.0,14,4,2,38,0,1,half_peak,1,15.93,0.0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,111.5281,104.2846,102.7453,85.23477916666667,21.687175805750964,0.019086365384615386,University
2025-02-07 15:00:00,114.8877,-1.17,177.11,5200.0,350.0,140.0,110.0,15,4,2,38,0,1,half_peak,1,19.17,0.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,99.2491,103.7528,105.7673,85.02496666666667,21.51856799388703,0.02209378846153846,University
2025-02-07 16:00:00,111.0941,0.08,81.71,5200.0,350.0,140.0,110.0,16,4,2,38,0,1,half_peak,1,17.92,0.0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,114.8877,106.2255,106.2744,85.48892083333334,22.05330172776034,0.021364249999999998,University
2025-02-07 17:00:00,111.4127,-1.79,28.68,5200.0,350.0,140.0,110.0,17,4,2,38,0,1,half_peak,1,19.79,0.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,111.0941,101.8227,112.1257,85.69177916666666,22.273632824621853,0.02142551923076923,University
2025-02-07 18:00:00,83.2876,-1.71,24.63,5200.0,350.0,140.0,110.0,18,4,2,38,0,0,half_peak,1,19.71,0.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,111.4127,94.185,95.6982,86.0913625,22.658298891553414,0.016016846153846152,University
2025-02-07 19:00:00,81.3013,-3.36,6.71,5200.0,350.0,140.0,110.0,19,4,2,38,0,0,half_peak,1,21.36,0.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,83.2876,91.1292,88.4894,85.63730416666665,22.59816437336531,0.015634865384615382,University
2025-02-07 20:00:00,92.9601,-3.06,7.88,5200.0,350.0,140.0,110.0,20,4,2,38,0,0,peak,2,21.06,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,81.3013,91.5319,91.0185,85.22780833333333,22.58335986886998,0.017876942307692305,University
2025-02-07 21:00:00,93.4906,-6.54,28.82,5200.0,350.0,140.0,110.0,21,4,2,38,0,0,peak,2,24.54,0.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,92.9601,89.9492,93.4212,85.28731666666667,22.602567246562177,0.017978961538461537,University
2025-02-07 22:00:00,68.516,-4.77,0.0,5200.0,350.0,140.0,110.0,22,4,2,38,0,0,half_peak,1,22.77,0.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,93.4906,71.2352,69.1345,85.43487499999999,22.6458434608871,0.013176153846153848,University
2025-02-07 23:00:00,74.54,-5.25,5.19,5200.0,350.0,140.0,110.0,23,4,2,38,0,0,night,0,23.25,0.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,68.516,76.8253,76.4987,85.321575,22.726633174265203,0.014334615384615387,University
2025-02-08 00:00:00,49.9478,-5.83,0.0,5200.0,350.0,140.0,110.0,0,5,2,39,1,0,night,0,23.83,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,74.54,56.1696,52.7682,85.22635416666667,22.768527799402374,0.009605346153846154,University
2025-02-08 01:00:00,52.4686,-6.6,20.57,5200.0,350.0,140.0,110.0,1,5,2,39,1,0,night,0,24.6,0.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,49.9478,50.9966,50.7992,84.9671125,23.146042209420486,0.010090115384615385,University
2025-02-08 02:00:00,50.4711,-8.72,0.0,5200.0,350.0,140.0,110.0,2,5,2,39,1,0,night,0,26.72,0.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,52.4686,57.1779,53.2592,85.02844583333332,23.053878784858338,0.009705980769230769,University
2025-02-08 03:00:00,55.2894,-5.39,0.0,5200.0,350.0,140.0,110.0,3,5,2,39,1,0,night,0,23.39,0.0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,50.4711,55.5691,55.905499999999996,84.74899583333332,23.44350615025281,0.010632576923076923,University
2025-02-08 04:00:00,50.8069,-7.73,29.94,5200.0,350.0,140.0,110.0,4,5,2,39,1,0,night,0,25.73,0.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,55.2894,51.8701,50.7284,84.73734166666667,23.458707255551605,0.009770557692307691,University
2025-02-08 05:00:00,48.7108,-3.06,0.0,5200.0,350.0,140.0,110.0,5,5,2,39,1,0,night,0,21.06,0.0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,50.8069,58.4918,53.189,84.69304166666667,23.52438508876009,0.009367461538461538,University
2025-02-08 06:00:00,54.2384,-4.03,0.0,5200.0,350.0,140.0,110.0,6,5,2,39,1,0,night,0,22.03,0.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,48.7108,73.9195,56.256,84.2855,24.076286766768145,0.010430461538461538,University
2025-02-08 07:00:00,49.9865,-3.74,58.32,5200.0,350.0,140.0,110.0,7,5,2,39,1,0,half_peak,1,21.740000000000002,0.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,54.2384,68.0371,51.272,83.46545416666667,24.769888189615862,0.00961278846153846,University
2025-02-08 08:00:00,50.3558,-1.07,89.66,5200.0,350.0,140.0,110.0,8,5,2,39,1,1,peak,2,19.07,0.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,49.9865,99.00450000000001,55.2648,82.71334583333334,25.521363220387364,0.009683807692307693,University
2025-02-08 09:00:00,72.3738,-1.84,165.5,5200.0,350.0,140.0,110.0,9,5,2,39,1,1,peak,2,19.84,0.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,50.3558,108.633,67.1349,80.68631666666666,26.096656698140123,0.013918038461538463,University
2025-02-08 10:00:00,64.8704,0.55,193.88,5200.0,350.0,140.0,110.0,10,5,2,39,1,1,peak,2,17.45,0.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,72.3738,101.1938,70.9231,79.17551666666667,25.44996516057526,0.012475076923076924,University
2025-02-08 11:00:00,73.2238,-0.66,199.93,5200.0,350.0,140.0,110.0,11,5,2,39,1,1,half_peak,1,18.66,0.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,64.8704,110.8125,74.06569999999999,77.66204166666667,25.162060568830494,0.0140815,University
2025-02-08 12:00:00,74.0776,-0.47,197.77,5200.0,350.0,140.0,110.0,12,5,2,39,1,1,half_peak,1,18.47,0.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,73.2238,111.2897,68.367,76.09584583333333,24.15875712472162,0.014245692307692308,University
2025-02-08 13:00:00,74.1483,0.9,232.97,5200.0,350.0,140.0,110.0,13,5,2,39,1,1,half_peak,1,17.1,0.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,74.0776,111.5281,74.5515,74.54534166666667,22.966531398213927,0.014259288461538462,University
2025-02-08 14:00:00,66.72579999999999,0.86,169.18,5200.0,350.0,140.0,110.0,14,5,2,39,1,1,half_peak,1,17.14,0.0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,74.1483,99.2491,70.5759,72.98785000000001,21.57477440442287,0.012831884615384615,University
2025-02-08 15:00:00,65.6766,1.12,154.73,5200.0,350.0,140.0,110.0,15,5,2,39,1,1,half_peak,1,16.88,0.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,66.72579999999999,114.8877,70.1835,71.6327125,20.863236814848424,0.012630115384615384,University
2025-02-08 16:00:00,68.9254,0.73,96.59,5200.0,350.0,140.0,110.0,16,5,2,39,1,1,half_peak,1,17.27,0.0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,65.6766,111.0941,75.1387,69.58225,18.73719014754395,0.013254884615384615,University
2025-02-08 17:00:00,75.2789,0.92,79.81,5200.0,350.0,140.0,110.0,17,5,2,39,1,1,half_peak,1,17.08,0.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,68.9254,111.4127,67.268,67.82522083333333,16.521394432752675,0.014476711538461537,University
2025-02-08 18:00:00,71.141,-2.04,0.0,5200.0,350.0,140.0,110.0,18,5,2,39,1,0,half_peak,1,20.04,0.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,75.2789,83.2876,66.0576,66.31964583333333,13.798685742615504,0.01368096153846154,University
2025-02-08 19:00:00,50.6056,-3.76,0.0,5200.0,350.0,140.0,110.0,19,5,2,39,1,0,half_peak,1,21.759999999999998,0.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,71.141,81.3013,49.6915,65.8135375,13.365224572449618,0.009731846153846155,University
2025-02-08 20:00:00,50.795700000000004,-3.49,0.0,5200.0,350.0,140.0,110.0,20,5,2,39,1,0,peak,2,21.490000000000002,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,50.6056,92.9601,54.279399999999995,64.53455000000001,13.287168377308861,0.009768403846153847,University
2025-02-08 21:00:00,54.9051,-5.66,22.14,5200.0,350.0,140.0,110.0,21,5,2,39,1,0,peak,2,23.66,0.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,50.795700000000004,93.4906,54.8857,62.7777,12.099750232025091,0.010558673076923077,University
2025-02-08 22:00:00,53.4978,-7.83,19.48,5200.0,350.0,140.0,110.0,22,5,2,39,1,0,half_peak,1,25.83,0.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,54.9051,68.516,53.0635,61.16997083333333,10.265924112175101,0.010288038461538461,University
2025-02-08 23:00:00,55.5417,-6.4,22.72,5200.0,350.0,140.0,110.0,23,5,2,39,1,0,night,0,24.4,0.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,53.4978,74.54,50.5059,60.54421250000001,10.256391110671142,0.010681096153846154,University
2025-02-09 00:00:00,49.627900000000004,-8.5,11.65,5200.0,350.0,140.0,110.0,0,6,2,40,1,0,night,0,26.5,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,55.5417,49.9478,56.5686,59.75261666666666,9.854497839969858,0.009543826923076924,University
2025-02-09 01:00:00,55.64,-5.49,4.98,5200.0,350.0,140.0,110.0,1,6,2,40,1,0,night,0,23.490000000000002,0.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,49.627900000000004,52.4686,55.0076,59.739287499999996,9.868542754645759,0.0107,University
2025-02-09 02:00:00,52.599000000000004,-7.65,6.55,5200.0,350.0,140.0,110.0,2,6,2,40,1,0,night,0,25.65,0.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,55.64,50.4711,55.1311,59.87142916666667,9.787856978907419,0.010115192307692308,University
