timestamp,load_kwh,pv_generation_kwh,pv_to_load_kwh,battery_charge_from_pv_kwh,battery_charge_from_grid_kwh,battery_discharge_kwh,battery_soc_percent,grid_import_kwh,grid_export_kwh,tariff_zone,tariff_price_uah_per_kwh,import_cost_uah,export_revenue_uah,net_cost_uah,baseline_cost_without_pv_battery_uah
2025-04-13 04:00:00,49.6777,0.0,0.0,0.0,0.0,0.0,70.7,49.6777,0.0,night,2.64,131.14912800000002,0.0,131.14912800000002,131.14912800000002
2025-04-13 05:00:00,50.2074,0.0,0.0,0.0,0.0,0.0,70.69000000000001,50.2074,0.0,night,2.64,132.547536,0.0,132.547536,132.547536
2025-04-13 06:00:00,50.3533,0.9288344256352001,0.9288344256352001,0.0,0.0,0.0,70.68000000000002,49.424465574364795,0.0,night,2.64,130.48058911632307,0.0,130.48058911632307,132.932712
2025-04-13 07:00:00,50.3525,17.727282132840003,17.727282132840003,0.0,0.0,21.206391613654,50.16091720149517,11.418826253505998,0.0,half_peak,5.28,60.29140261851167,0.0,60.29140261851167,265.8612
2025-04-13 08:00:00,50.4082,43.9653931123008,43.9653931123008,0.0,0.0,6.442806887699199,43.91996276464875,0.0,0.0,peak,7.92,0.0,0.0,0.0,399.232944
2025-04-13 09:00:00,67.7943,55.725219180512,55.725219180512,0.0,0.0,12.069080819488008,32.237737600733844,0.0,0.0,peak,7.92,0.0,0.0,0.0,536.9308560000001
2025-04-13 10:00:00,66.7413,74.1060131487872,66.7413,7.364713148787203,0.0,0.0,38.52121974606109,0.0,0.0,peak,7.92,0.0,0.0,0.0,528.591096
2025-04-13 11:00:00,66.0497,77.92836756163202,66.0497,11.878667561632014,0.0,0.0,48.66208111691026,0.0,0.0,half_peak,5.28,0.0,0.0,0.0,348.74241600000005
2025-04-13 12:00:00,70.6814,81.83896384469121,70.6814,11.15756384469121,0.0,0.0,58.18672658419185,0.0,0.0,half_peak,5.28,0.0,0.0,0.0,373.197792
2025-04-13 13:00:00,68.4496,78.61911510432,68.4496,10.169515104319998,0.0,0.0,66.86703949151985,0.0,0.0,half_peak,5.28,0.0,0.0,0.0,361.41388800000004
2025-04-13 14:00:00,60.77,71.82905540247361,60.77,11.05905540247361,0.0,0.0,76.30750501727005,0.0,0.0,half_peak,5.28,0.0,0.0,0.0,320.86560000000003
2025-04-13 15:00:00,66.6903,61.139501585500795,61.139501585500795,0.0,0.0,3.608018969424479,72.80812496947074,1.9427794450747191,0.0,half_peak,5.28,10.257875469994518,0.0,10.257875469994518,352.124784
2025-04-13 16:00:00,61.062,43.326094907872005,43.326094907872005,0.0,0.0,11.528338309883196,61.64886161368428,6.207566782244797,0.0,half_peak,5.28,32.77595261025253,0.0,32.77595261025253,322.40736
2025-04-13 17:00:00,63.4705,18.9078982838032,18.9078982838032,0.0,0.0,28.96569111552792,33.62562068957603,15.596910600668881,0.0,half_peak,5.28,82.3516879715317,0.0,82.3516879715317,335.12424000000004
2025-04-13 18:00:00,69.4693,1.0268692875168,1.0268692875168,0.0,0.0,0.0,33.615620689576026,68.4424307124832,0.0,half_peak,5.28,361.3760341619113,0.0,361.3760341619113,366.797904
2025-04-13 19:00:00,52.6486,0.0,0.0,0.0,0.0,0.0,33.60562068957603,52.6486,0.0,half_peak,5.28,277.98460800000004,0.0,277.98460800000004,277.98460800000004
2025-04-13 20:00:00,51.7421,0.0,0.0,0.0,0.0,14.068211793021609,20.0,37.67388820697839,0.0,peak,7.92,298.3771945992688,0.0,298.3771945992688,409.797432
2025-04-13 21:00:00,50.3916,0.9304600614400002,0.9304600614400002,0.0,0.0,0.0,20.0,49.461139938559995,0.0,peak,7.92,391.7322283133952,0.0,391.7322283133952,399.10147199999994
2025-04-13 22:00:00,49.7677,0.0,0.0,0.0,0.0,0.0,20.0,49.7677,0.0,half_peak,5.28,262.773456,0.0,262.773456,262.773456
2025-04-13 23:00:00,50.9796,0.0,0.0,0.0,19.8,0.0,36.90999999999999,70.7796,0.0,night,2.64,186.858144,0.0,186.858144,134.586144
